55
1	838	457
2	684	936
3	490	592
4	322	682
5	873	419
6	344	592
7	562	460
8	746	451
9	722	270
10	622	511
11	592	34
12	960	313
13	469	721
14	850	560
15	795	900
16	357	671
17	327	633
18	943	759
19	441	535
20	673	265
21	576	315
22	493	17
23	467	138
24	407	240
25	469	907
26	940	748
27	779	61
28	781	619
29	898	248
30	866	350
31	22	693
32	45	223
33	700	67
34	601	987
35	971	142
36	175	274
37	291	547
38	403	667
39	625	476
40	103	528
41	276	94
42	872	43
43	662	773
44	21	373
45	722	560
46	971	886
47	827	743
48	809	16
49	3	528
50	388	130
51	403	692
52	239	562
53	947	412
54	607	360
55	888	292
31857
