100
1	29	1
2	41	27
3	29	23
4	22	91
5	1	24
6	33	2
7	20	41
8	90	18
9	33	96
10	26	62
11	19	18
12	75	80
13	48	16
14	67	65
15	4	19
16	19	72
17	98	33
18	55	59
19	48	25
20	49	74
21	74	49
22	87	79
23	94	93
24	87	77
25	40	26
26	43	13
27	90	56
28	70	17
29	79	39
30	57	37
31	9	81
32	12	73
33	30	6
34	30	64
35	38	78
36	25	76
37	56	12
38	5	12
39	89	48
40	71	89
41	1	27
42	82	13
43	29	90
44	29	52
45	89	6
46	86	83
47	54	95
48	1	97
49	61	84
50	60	29
51	5	97
52	9	82
53	93	58
54	7	12
55	98	80
56	7	77
57	89	98
58	89	87
59	39	16
60	20	16
61	99	26
62	20	4
63	2	53
64	35	18
65	46	60
66	55	92
67	74	51
68	7	62
69	71	66
70	44	11
71	88	69
72	68	49
73	36	75
74	89	55
75	70	72
76	96	9
77	12	67
78	21	16
79	33	11
80	69	53
81	46	77
82	26	22
83	83	20
84	83	32
85	43	54
86	24	28
87	76	29
88	2	89
89	44	12
90	81	90
91	96	12
92	79	77
93	92	7
94	15	99
95	52	24
96	1	83
97	6	95
98	16	24
99	55	86
100	41	98
4836
