80
1	88	922
2	450	149
3	138	656
4	689	97
5	780	613
6	211	185
7	646	130
8	796	716
9	621	249
10	481	853
11	418	310
12	256	43
13	481	249
14	103	165
15	68	800
16	441	168
17	36	156
18	811	609
19	424	173
20	504	501
21	404	204
22	52	434
23	150	50
24	18	848
25	420	489
26	518	498
27	259	837
28	805	492
29	375	739
30	258	907
31	75	443
32	598	417
33	744	110
34	2	128
35	347	168
36	91	224
37	657	750
38	519	860
39	708	526
40	733	536
41	752	128
42	684	251
43	461	11
44	468	489
45	115	836
46	279	445
47	861	907
48	736	595
49	722	606
50	492	456
51	679	70
52	538	582
53	443	337
54	581	57
55	592	869
56	716	314
57	284	344
58	73	119
59	326	744
60	580	541
61	985	440
62	347	577
63	172	565
64	171	83
65	257	613
66	401	663
67	963	936
68	273	938
69	714	125
70	994	853
71	885	25
72	88	710
73	547	169
74	632	160
75	419	872
76	312	212
77	508	123
78	688	377
79	179	398
80	11	577
36103
