520
1	396	229
2	123	46
3	884	888
4	68	241
5	719	773
6	19	446
7	72	456
8	920	279
9	258	320
10	432	841
11	51	577
12	921	601
13	432	246
14	668	663
15	509	901
16	130	313
17	359	624
18	512	970
19	930	961
20	734	298
21	743	368
22	823	472
23	750	533
24	571	462
25	22	727
26	304	4
27	323	791
28	755	225
29	606	473
30	374	143
31	455	834
32	177	223
33	911	532
34	494	688
35	704	841
36	209	946
37	418	166
38	698	750
39	931	887
40	614	270
41	991	952
42	743	636
43	579	33
44	506	218
45	360	903
46	737	598
47	820	814
48	347	913
49	320	732
50	292	559
51	505	24
52	189	501
53	969	642
54	529	606
55	594	900
56	853	861
57	216	304
58	336	315
59	532	794
60	697	560
61	159	891
62	425	435
63	67	697
64	429	771
65	330	387
66	129	721
67	940	553
68	195	37
69	361	909
70	810	442
71	303	954
72	258	382
73	415	518
74	31	312
75	872	947
76	557	728
77	881	31
78	727	981
79	471	666
80	53	875
81	315	519
82	73	900
83	936	255
84	882	985
85	428	297
86	969	411
87	792	449
88	686	227
89	257	208
90	873	435
91	881	129
92	877	430
93	131	481
94	148	324
95	917	601
96	121	918
97	818	232
98	205	911
99	615	473
100	769	87
101	498	761
102	929	457
103	683	9
104	934	334
105	768	659
106	787	807
107	956	650
108	131	384
109	707	87
110	406	278
111	197	343
112	574	245
113	156	733
114	207	778
115	583	490
116	251	694
117	152	799
118	808	180
119	513	553
120	212	742
121	269	282
122	650	718
123	102	225
124	311	499
125	777	527
126	869	435
127	680	692
128	425	443
129	939	835
130	44	350
131	45	241
132	41	295
133	193	196
134	748	848
135	309	706
136	706	960
137	678	577
138	520	75
139	573	498
140	25	549
141	984	69
142	760	893
143	55	664
144	218	904
145	254	712
146	952	262
147	275	298
148	212	711
149	278	467
150	891	960
151	920	587
152	882	597
153	390	317
154	814	122
155	670	963
156	32	557
157	169	654
158	37	511
159	134	223
160	653	255
161	235	387
162	404	324
163	36	509
164	975	615
165	294	313
166	618	867
167	183	932
168	249	501
169	622	573
170	536	781
171	338	11
172	384	286
173	515	506
174	447	420
175	674	648
176	754	818
177	143	627
178	136	876
179	210	896
180	209	112
181	697	504
182	155	827
183	47	598
184	171	123
185	903	387
186	397	425
187	430	960
188	466	780
189	919	944
190	593	632
191	450	593
192	221	66
193	941	311
194	207	75
195	904	151
196	373	135
197	961	320
198	918	528
199	650	726
200	831	89
201	233	272
202	232	946
203	446	662
204	325	417
205	767	365
206	676	636
207	701	217
208	247	615
209	690	642
210	512	172
211	306	594
212	914	884
213	412	267
214	711	551
215	639	780
216	53	542
217	489	590
218	970	284
219	419	934
220	299	296
221	931	186
222	122	974
223	309	633
224	993	368
225	539	998
226	311	505
227	109	845
228	830	943
229	494	239
230	20	261
231	802	852
232	442	790
