300
1	44	29
2	80	73
3	71	24
4	40	56
5	2	70
6	41	42
7	26	6
8	5	96
9	55	43
10	56	80
11	9	99
12	34	61
13	18	27
14	77	45
15	11	92
16	19	33
17	4	55
18	76	96
19	53	74
20	44	14
21	55	52
22	57	82
23	77	78
24	21	60
25	40	30
26	29	75
27	36	47
28	73	63
29	6	51
30	41	50
31	82	16
32	70	60
33	54	84
34	58	44
35	57	5
36	55	1
37	82	10
38	88	12
39	69	57
40	87	7
41	79	8
42	54	16
43	76	15
44	66	25
45	74	81
46	97	7
47	64	54
48	38	65
49	10	17
50	21	94
51	92	64
52	74	75
53	85	72
54	30	60
55	64	52
56	57	17
57	30	44
58	56	9
59	33	7
60	87	20
61	25	5
62	59	82
63	48	88
64	3	94
65	86	55
66	17	22
67	94	78
68	51	88
69	48	77
70	30	78
71	94	11
72	54	84
73	93	22
74	28	10
75	30	26
76	31	14
77	93	52
78	38	87
79	79	39
80	93	41
81	62	66
82	42	9
83	96	56
84	32	92
85	68	45
86	53	61
87	45	60
88	82	7
89	14	36
90	62	10
91	21	41
92	92	90
93	75	15
94	53	31
95	71	54
96	20	45
97	53	31
98	84	60
99	52	49
100	91	16
101	74	21
102	80	44
103	48	18
104	53	60
105	68	62
106	1	13
107	1	88
108	1	93
109	22	75
110	30	52
111	96	90
112	21	47
113	7	47
114	93	3
115	17	57
116	75	85
117	27	88
118	4	53
119	14	73
120	33	57
121	67	81
122	67	33
123	24	68
124	41	68
125	20	45
126	35	70
127	16	14
128	60	53
129	54	22
130	76	53
131	36	70
132	56	51
133	3	61
134	34	60
135	15	16
136	94	64
137	96	81
138	47	61
139	27	21
140	63	88
141	56	46
142	57	98
143	49	71
144	93	17
145	68	3
146	70	67
147	19	2
148	62	27
149	84	21
150	34	93
151	57	98
152	79	28
153	86	52
154	70	25
155	13	14
156	57	33
157	29	68
158	40	13
159	27	78
160	78	31
161	97	94
162	94	47
163	71	14
164	32	54
165	48	55
166	53	65
167	90	3
168	52	30
169	54	75
170	86	22
171	53	64
172	33	41
173	53	81
174	57	70
175	1	80
176	72	36
177	82	95
178	8	66
179	21	53
180	6	39
181	3	66
182	66	58
183	85	90
184	65	19
185	38	40
186	2	51
187	90	90
188	72	34
189	2	43
190	23	29
191	62	99
192	95	95
193	59	42
194	92	3
195	39	77
196	43	97
197	53	41
198	30	8
199	26	39
200	76	94
201	44	61
202	52	77
203	10	34
204	76	22
205	48	11
206	11	97
207	90	11
208	52	4
209	4	47
210	25	45
211	40	42
212	81	67
213	74	93
214	32	11
215	3	97
216	59	6
217	82	46
218	77	9
219	30	89
220	1	52
221	49	77
222	85	9
223	12	37
224	83	36
225	78	15
226	54	8
227	73	18
228	11	35
229	45	45
230	43	40
231	45	48
232	91	99
233	6	26
234	15	69
235	21	35
236	10	13
237	21	67
238	4	95
239	29	30
240	44	84
241	92	7
242	24	98
243	31	63
244	8	33
245	72	76
246	22	48
247	47	16
248	39	13
249	79	52
250	84	51
251	64	99
252	64	94
253	87	82
254	13	67
255	52	16
256	22	54
257	52	42
258	5	43
259	75	83
260	57	12
261	60	46
262	59	78
263	88	5
264	55	97
265	48	68
266	65	37
267	29	10
268	92	30
269	94	16
270	29	3
271	56	44
272	83	48
273	89	7
274	87	87
275	97	64
276	8	42
277	18	55
278	57	66
279	61	6
280	71	10
281	47	8
282	17	35
283	64	75
284	89	7
285	9	56
286	98	16
287	64	63
288	67	81
289	69	53
290	15	54
291	95	64
292	19	23
293	86	13
294	16	73
295	83	46
296	53	87
297	22	30
298	3	67
299	74	83
300	37	91
15231
