9000
1	4	925
2	856	969
3	979	476
4	268	179
5	568	932
6	181	175
7	530	576
8	397	695
9	663	834
10	131	833
11	158	243
12	878	846
13	454	969
14	750	3
15	721	804
16	449	739
17	428	443
18	918	24
19	920	126
20	58	187
21	80	207
22	782	956
23	371	328
24	880	898
25	731	752
26	713	11
27	575	888
28	857	592
29	313	29
30	552	326
31	784	752
32	195	719
33	742	212
34	337	832
35	737	663
36	869	113
37	788	816
38	862	371
39	269	159
40	629	743
41	472	999
42	887	343
43	653	48
44	794	464
45	508	965
46	436	65
47	783	292
48	503	630
49	181	526
50	189	558
51	390	917
52	452	776
53	147	178
54	55	315
55	776	415
56	133	683
57	26	966
58	732	739
59	203	678
60	362	246
61	310	429
62	721	516
63	147	94
64	338	224
65	501	46
66	963	245
67	21	890
68	786	134
69	167	168
70	301	559
71	242	942
72	628	434
73	173	986
74	383	360
75	605	94
76	522	464
77	979	634
78	727	961
79	186	844
80	890	65
81	309	405
82	14	572
83	705	48
84	933	799
85	358	872
86	814	235
87	387	318
88	304	161
89	521	278
90	90	687
91	151	844
92	478	330
93	292	848
94	693	923
95	706	196
96	600	583
97	155	733
98	781	613
99	131	859
100	731	433
101	667	488
102	524	265
103	144	772
104	768	828
105	234	383
106	228	857
107	906	103
108	950	424
109	67	198
110	112	643
111	226	491
112	225	711
113	43	99
114	677	724
115	157	891
116	98	127
117	110	543
118	34	621
119	449	254
120	636	802
121	378	401
122	503	582
123	725	284
124	200	454
125	815	791
126	1	311
127	740	760
128	858	225
129	667	782
130	392	535
131	381	824
132	86	489
133	111	490
134	743	119
135	639	278
136	398	99
137	680	18
138	301	900
139	73	124
140	633	220
141	530	888
142	648	634
143	577	271
144	771	225
145	479	245
146	787	164
147	371	859
148	349	872
149	709	481
150	478	811
151	628	349
152	366	875
153	494	27
154	151	385
155	604	567
156	174	502
157	136	135
158	124	821
159	46	713
160	676	894
161	776	243
162	102	463
163	54	148
164	347	170
165	699	762
166	111	824
167	418	327
168	72	476
169	861	912
170	479	222
171	724	184
172	318	371
173	192	578
174	10	441
175	55	955
176	199	685
177	148	830
178	977	19
179	906	201
180	963	325
181	867	605
182	650	74
183	269	286
184	916	722
185	662	848
186	32	395
187	765	105
188	402	350
189	509	675
190	349	411
191	97	282
192	831	266
193	285	962
194	882	808
195	851	191
196	796	845
197	637	438
198	723	165
199	886	624
200	472	639
201	752	268
202	91	504
203	572	236
204	629	492
205	903	799
206	82	977
207	244	999
208	680	912
209	439	247
210	437	562
211	126	10
212	447	951
213	117	482
214	106	170
215	527	721
216	707	578
217	82	997
218	233	798
219	290	653
220	171	580
221	557	911
222	629	252
223	882	519
224	765	310
225	590	322
226	50	921
227	872	716
228	198	496
229	384	707
230	148	303
231	599	910
232	626	573
233	371	680
234	52	577
235	157	380
236	10	223
237	193	713
238	951	639
239	667	76
240	116	716
241	637	257
242	972	165
243	379	229
244	654	888
245	192	762
246	391	801
247	94	790
248	190	17
249	593	183
250	281	241
251	182	749
252	181	291
253	648	375
254	169	132
255	567	315
256	571	284
257	167	922
258	151	263
259	151	545
260	26	524
261	325	61
262	851	416
263	151	137
264	320	759
265	718	743
266	211	600
267	890	900
268	993	110
269	960	257
270	571	162
271	164	527
272	168	143
273	124	330
274	593	38
275	561	274
276	335	618
277	752	604
278	741	904
279	663	902
280	364	61
281	379	381
282	999	574
283	402	988
284	245	992
285	872	362
286	607	816
287	677	754
288	802	775
289	812	800
290	74	395
291	731	92
292	695	408
293	31	483
294	104	436
295	215	693
296	793	467
297	759	594
298	582	792
299	504	162
300	242	545
301	361	95
302	849	849
303	343	38
304	556	651
305	765	873
306	964	349
307	475	496
308	698	659
309	814	506
310	199	801
311	987	747
312	341	710
313	503	746
314	626	641
315	187	725
316	538	868
317	436	266
318	23	387
319	757	497
320	370	578
321	926	522
322	736	53
323	430	402
324	907	153
325	673	962
326	710	824
327	535	660
328	125	769
329	411	756
330	200	751
331	338	316
332	300	737
333	843	492
334	988	322
335	900	319
336	559	77
337	129	545
338	665	295
339	167	558
340	521	291
341	116	839
342	218	949
343	718	369
344	125	61
345	530	847
346	163	43
347	779	867
348	359	463
349	503	341
350	659	66
351	142	122
352	667	218
353	232	270
354	547	332
355	342	398
356	955	786
357	735	457
358	825	891
359	951	172
360	20	668
361	710	482
362	68	900
363	82	208
364	549	146
365	211	585
366	706	926
367	145	353
368	341	373
369	424	376
370	492	606
371	392	765
372	940	166
373	57	845
374	18	484
375	152	726
376	208	755
377	655	580
378	506	994
379	140	737
380	322	55
381	981	350
382	421	746
383	838	844
384	220	762
385	368	980
386	464	430
387	595	479
388	43	404
389	887	370
390	96	778
391	533	757
392	56	23
393	17	907
394	644	561
395	335	156
396	224	684
397	149	35
398	878	645
399	407	986
400	966	816
401	246	493
402	971	430
403	552	559
404	928	15
405	792	158
406	633	742
407	764	45
408	951	688
409	968	499
410	373	314
411	716	303
412	337	597
413	960	864
414	851	933
415	749	86
416	578	536
417	966	713
418	990	269
419	283	237
420	395	637
421	379	793
422	837	28
423	716	862
424	361	507
425	820	403
426	705	734
427	50	536
428	401	760
429	412	10
430	95	970
431	506	879
432	311	391
433	659	191
434	428	301
435	937	660
436	454	822
437	568	35
438	896	10
439	517	3
440	405	258
441	710	56
442	592	110
443	588	478
444	487	711
445	681	999
446	878	300
447	690	905
448	815	907
449	208	350
450	10	243
451	783	863
452	898	182
453	910	351
454	354	794
455	770	146
456	201	758
457	587	199
458	676	792
459	222	893
460	893	163
461	462	621
462	527	490
