200
1	760	206
2	864	237
3	53	197
4	156	556
5	123	558
6	51	353
7	476	280
8	722	362
9	889	145
10	747	807
11	530	665
12	473	6
13	957	369
14	884	276
15	458	933
16	139	148
17	104	219
18	134	722
19	278	156
20	713	290
21	361	400
22	679	482
23	844	836
24	980	121
25	646	452
26	117	446
27	451	176
28	544	309
29	584	128
30	61	428
31	576	43
32	979	199
33	639	398
34	553	113
35	121	916
36	316	984
37	466	482
38	318	714
39	553	29
40	480	18
41	463	199
42	374	316
43	343	633
44	760	636
45	782	926
46	687	820
47	737	77
48	474	385
49	498	377
50	12	27
51	729	337
52	537	47
53	479	196
54	942	574
55	591	32
56	230	142
57	457	772
58	405	322
59	676	518
60	163	165
61	703	458
62	254	850
63	235	441
64	536	727
65	473	451
66	507	266
67	312	202
68	116	44
69	617	790
70	821	59
71	918	926
72	699	769
73	809	94
74	611	104
75	987	204
76	381	773
77	623	690
78	849	634
79	361	577
80	746	104
81	370	552
82	754	971
83	16	681
84	191	588
85	365	351
86	278	12
87	500	283
88	376	976
89	798	28
90	232	986
91	760	785
92	195	331
93	964	102
94	397	44
95	866	44
96	596	862
97	833	236
98	916	69
99	656	567
100	918	107
101	837	740
102	23	196
103	890	56
104	801	399
105	104	688
106	193	751
107	82	582
108	403	106
109	149	46
110	808	799
111	380	733
112	968	123
113	191	214
114	780	885
115	710	565
116	305	417
117	612	266
118	40	47
119	164	221
120	909	841
121	592	267
122	568	820
123	925	393
124	157	970
125	769	792
126	526	964
127	87	150
128	82	494
129	98	995
130	280	580
131	997	527
132	792	584
133	630	328
134	549	832
135	392	512
136	779	177
137	996	702
138	95	66
139	36	921
140	713	252
141	934	523
142	391	957
143	452	22
144	735	472
145	771	268
146	794	15
147	318	768
148	814	306
149	856	666
150	179	363
151	258	248
152	949	676
153	741	254
154	893	45
155	15	776
156	299	326
157	283	948
158	688	409
159	599	453
160	721	424
161	157	370
162	856	515
163	539	474
164	141	671
165	752	395
166	642	319
167	994	11
168	982	311
169	355	454
170	230	876
171	920	88
172	754	247
173	655	203
174	656	443
175	585	973
176	343	96
177	329	460
178	934	918
179	308	868
180	263	75
181	112	778
182	507	905
183	216	824
184	278	490
185	85	289
186	95	226
187	472	5
188	925	848
189	10	846
190	819	581
191	676	594
192	55	880
193	517	6
194	873	707
195	500	824
196	603	854
197	478	611
198	154	110
199	318	693
200	700	431
103547
